Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Tesla,333 mi,30 minutes,"20,579 mi",425 HP,Up to 5,White,White,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EB2PF594004,2023,82 kWh,https://ev.com/vehicle/79j2hi,2023TeslaModel 3Long Range Dual Motor All-Wheel Drive,"$18,011"
Tesla,272 mi,30 minutes,"14,929 mi",271 HP,Up to 5,Blue,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA5PF545774,2023,60 kWh,https://ev.com/vehicle/t97puj,2023TeslaModel 3Rear-Wheel Drive,"$14,140"
Tesla,272 mi,30 minutes,"23,010 mi",271 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA4PF661127,2023,60 kWh,https://ev.com/vehicle/7tnium,2023TeslaModel 3Rear-Wheel Drive,"$14,240"
Tesla,346 mi,30 minutes,"7,710 mi",425 HP,Up to 5,White,White/Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EBXRF821989,2024,82 kWh,https://ev.com/vehicle/6d93sh,2024TeslaModel 3Long Range Dual Motor All-Wheel Drive,"$26,440"
Tesla,272 mi,30 minutes,"9,537 mi",271 HP,Up to 5,Blue,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA1RF786895,2024,60 kWh,https://ev.com/vehicle/bl4fo0,2024TeslaModel 3Rear-Wheel Drive,"$23,090"
Tesla,363 mi,30 minutes,365 mi,295 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EA7SF922310,2025,82 kWh,https://ev.com/vehicle/pa38fb,2025TeslaModel 3Long Range Rear-Wheel Drive,"$28,240"
Tesla,272 mi,30 minutes,"12,326 mi",271 HP,Up to 5,White,White,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EAXPF545124,2023,60 kWh,https://ev.com/vehicle/grs2z9,2023TeslaModel 3Rear-Wheel Drive,"$15,238"
Tesla,272 mi,30 minutes,"3,249 mi",271 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA2PF601119,2023,60 kWh,https://ev.com/vehicle/q8eqoe,2023TeslaModel 3Rear-Wheel Drive,"$18,580"
Tesla,272 mi,30 minutes,"19,329 mi",271 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA8PF501025,2023,60 kWh,https://ev.com/vehicle/i1723s,2023TeslaModel 3Rear-Wheel Drive,"$16,427"
Tesla,272 mi,30 minutes,"39,642 mi",271 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA5PF570660,2023,60 kWh,https://ev.com/vehicle/6bam73,2023TeslaModel 3Rear-Wheel Drive,"$11,734"
Tesla,272 mi,30 minutes,"17,454 mi",271 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA7PF574760,2023,60 kWh,https://ev.com/vehicle/99rr6s,2023TeslaModel 3Rear-Wheel Drive,"$14,228"
Tesla,363 mi,30 minutes,295 mi,295 HP,Up to 5,White,"""BK""",NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EA9SF984694,2025,82 kWh,https://ev.com/vehicle/1cblz1,2025TeslaModel 3Long Range Rear-Wheel Drive,"$32,735"
Tesla,315 mi,30 minutes,"12,045 mi",455 HP,Up to 5,[PBSB] Solid Black,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EC5MF926070,2021,82 kWh,https://ev.com/vehicle/bx7f95,2021TeslaModel 3Performance Dual Motor All-Wheel Drive,"$16,235"
Tesla,405 mi,30 minutes,"20,581 mi",670 HP,Up to 5,Silver,Black,NACS (J3400) DC fast charge connector,96 month/150000 miles,5YJSA1E58MF429488,2021,100 kWh,https://ev.com/vehicle/1w1js7,2021TeslaModel SLong Range Dual Motor All-Wheel Drive,"$32,532"
Tesla,396 mi,30 minutes,"15,896 mi",1020 HP,Up to 5,Red,Black/White,NACS (J3400) DC fast charge connector,96 month/150000 miles,5YJSA1E66PF499102,2023,100 kWh,https://ev.com/vehicle/zdhhap,2023TeslaModel SPlaid Tri Motor All-Wheel Drive,"$59,742"
Tesla,405 mi,30 minutes,"9,565 mi",670 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/150000 miles,5YJSA1E50PF527953,2023,100 kWh,https://ev.com/vehicle/0vyi90,2023TeslaModel SDual Motor All-Wheel Drive,"$41,783"
Tesla,329 mi,30 minutes,"14,159 mi",670 HP,Up to 5,Red,Cream,NACS (J3400) DC fast charge connector,96 month/150000 miles,7SAXCAE5XRF449414,2024,100 kWh,https://ev.com/vehicle/ckxmmm,2024TeslaModel XLong Range,"$54,673"
Tesla,330 mi,30 minutes,"31,059 mi",425 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDEE0PF845598,2023,81 kWh,https://ev.com/vehicle/h8x9v3,2023TeslaModel YLong Range Dual Motor All-Wheel Drive,"$21,240"
Tesla,330 mi,30 minutes,"15,093 mi",425 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGAEE9PF876184,2023,81 kWh,https://ev.com/vehicle/1eov7d,2023TeslaModel YLong Range Dual Motor All-Wheel Drive,"$19,649"
Tesla,330 mi,30 minutes,"18,936 mi",425 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDEEXPA103934,2023,81 kWh,https://ev.com/vehicle/ysi5hk,2023TeslaModel YLong Range Dual Motor All-Wheel Drive,"$18,727"
Tesla,337 mi,25 minutes,"11,427 mi",295 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDED9RF186463,2024,60 kWh,https://ev.com/vehicle/yn7eqo,2024TeslaModel YLong Range Dual Motor All-Wheel Drive,"$23,397"
Tesla,277 mi,30 minutes,"8,925 mi",455 HP,Up to 5,Stealth Gray,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDEF7SF218415,2025,81 kWh,https://ev.com/vehicle/qwghej,2025TeslaModel YPerformance Dual Motor All-Wheel Drive,"$33,800"
Tesla,330 mi,30 minutes,"40,024 mi",425 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDEE6PA068597,2023,81 kWh,https://ev.com/vehicle/69bl9g,2023TeslaModel YLong Range Dual Motor All-Wheel Drive,"$17,675"
Tesla,303 mi,30 minutes,"6,169 mi",455 HP,Up to 5,White,N/A,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDEF5NF347953,2022,81 kWh,https://ev.com/vehicle/woo7cz,2022TeslaModel YPerformance Dual Motor All-Wheel Drive,"$19,674"
Tesla,303 mi,30 minutes,"24,745 mi",455 HP,Up to 5,Red,White,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDEF0NF344295,2022,81 kWh,https://ev.com/vehicle/6rovqv,2022TeslaModel YPerformance Dual Motor All-Wheel Drive,"$17,674"
Tesla,260 mi,25 minutes,"6,206 mi",295 HP,Up to 5,Silver,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDED1PF959570,2023,60 kWh,https://ev.com/vehicle/pxeio9,2023TeslaModel YRWD,"$19,175"
Tesla,337 mi,25 minutes,902 mi,295 HP,Up to 5,[PBSB] Solid Black,Black and White,NACS (J3400) DC fast charge connector,96 month/120000 miles,7SAYGDED5RF092855,2024,60 kWh,https://ev.com/vehicle/vwdd78,2024TeslaModel YLong Range Dual Motor All-Wheel Drive,"$19,155"
Tesla,320 mi,Coming Soon,"3,180 mi",845 HP,Up to 5,Silver,Black,NACS (J3400) DC fast charge connector,96 month/150000 miles,7G2CEHEEXRA043416,2024,123 kWh,https://ev.com/vehicle/ebqwur,2024TeslaCybertruckCyberbeast,"$83,185"
Tesla,325 mi,Coming Soon,"5,132 mi",600 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/150000 miles,7G2CEHED9RA021480,2024,123 kWh,https://ev.com/vehicle/fovhzn,2024TeslaCybertruckAll-Wheel Drive,"$63,195"
Tesla,320 mi,Coming Soon,"3,988 mi",845 HP,Up to 5,Silver,Black,NACS (J3400) DC fast charge connector,96 month/150000 miles,7G2CEHEE7RA032339,2024,123 kWh,https://ev.com/vehicle/8lfrtn,2024TeslaCybertruckCyberbeast,"$85,994"
Tesla,358 mi,30 minutes,"34,871 mi",425 HP,Up to 5,Silver,White/Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EB9NF228876,2022,82 kWh,https://ev.com/vehicle/6kw82x,2022TeslaModel 3Long Range Dual Motor All-Wheel Drive,"$15,338"
Tesla,333 mi,30 minutes,"12,177 mi",425 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EB6PF618093,2023,82 kWh,https://ev.com/vehicle/q7pnvt,2023TeslaModel 3Long Range Dual Motor All-Wheel Drive,"$19,560"
Tesla,272 mi,30 minutes,"40,113 mi",271 HP,Up to 5,"BLACK,SOLID",BLA,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA5PF459901,2023,60 kWh,https://ev.com/vehicle/rvdm3m,2023TeslaModel 3Rear-Wheel Drive,"$9,864"
Tesla,272 mi,25 minutes,"14,360 mi",271 HP,Up to 5,Black,White/Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA5MF850767,2021,50 kWh,https://ev.com/vehicle/br8e03,2021TeslaModel 3Standard Range Plus Rear-Wheel Drive,"$16,490"
Tesla,358 mi,30 minutes,"24,423 mi",425 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EBXNF210855,2022,82 kWh,https://ev.com/vehicle/3n9s3k,2022TeslaModel 3Long Range Dual Motor All-Wheel Drive,"$14,740"
Tesla,272 mi,30 minutes,"27,870 mi",271 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA6PF486265,2023,60 kWh,https://ev.com/vehicle/j3cqga,2023TeslaModel 3Rear-Wheel Drive,"$13,740"
Tesla,272 mi,30 minutes,"17,497 mi",271 HP,Up to 5,Silver,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EAXPF544457,2023,60 kWh,https://ev.com/vehicle/g1f9c3,2023TeslaModel 3Rear-Wheel Drive,"$15,122"
Tesla,272 mi,30 minutes,"20,695 mi",271 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA4PF570861,2023,60 kWh,https://ev.com/vehicle/j0za9l,2023TeslaModel 3Rear-Wheel Drive,"$14,140"
Tesla,272 mi,30 minutes,"27,058 mi",271 HP,Up to 5,Black,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA5PF591377,2023,60 kWh,https://ev.com/vehicle/nb8nk2,2023TeslaModel 3Rear-Wheel Drive,"$14,240"
Tesla,303 mi,Coming Soon,"5,872 mi",510 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1ET8RF868592,2024,82 kWh,https://ev.com/vehicle/a7jmxh,2024TeslaModel 3Performance All-Wheel Drive,"$34,640"
Tesla,272 mi,30 minutes,"30,332 mi",271 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA0PF590167,2023,60 kWh,https://ev.com/vehicle/1t9evf,2023TeslaModel 3Rear-Wheel Drive,"$12,741"
Tesla,272 mi,30 minutes,"3,048 mi",271 HP,Up to 5,Gray,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EAXRF729952,2024,60 kWh,https://ev.com/vehicle/a3soa9,2024TeslaModel 3Rear-Wheel Drive,"$25,025"
Tesla,272 mi,30 minutes,"10,710 mi",271 HP,Up to 5,Silver,Black,NACS (J3400) DC fast charge connector,96 month/100000 miles,5YJ3E1EA5PF641033,2023,60 kWh,https://ev.com/vehicle/xb41d2,2023TeslaModel 3Rear-Wheel Drive,"$16,140"
Tesla,333 mi,30 minutes,"62,281 mi",425 HP,Up to 5,White,Black,NACS (J3400) DC fast charge connector,96 month/120000 miles,5YJ3E1EB4PF389946,2023,82 kWh,https://ev.com/vehicle/8w2a6n,2023TeslaModel 3Long Range Dual Motor All-Wheel Drive,"$15,224"
Chevrolet,334 mi,32 minutes,4 mi,340 HP,Up to 5,Sterling Gray Metallic,Black,SAE CCS DC fast charge connector,96 month/100000 miles,3GNKDHRK5SS216641,2025,102 kWh,https://ev.com/vehicle/c7ws7v,2025ChevroletBlazer EVRWD RS,"$40,654"
Chevrolet,283 mi,32 minutes,2 mi,288 HP,Up to 5,Red,Blk Clth,SAE CCS DC fast charge connector,96 month/100000 miles,3GNKDBRM6SS218767,2025,85 kWh,https://ev.com/vehicle/vv9irb,2025ChevroletBlazer EVRWD LT,"$28,265"
Chevrolet,283 mi,32 minutes,2 mi,288 HP,Up to 5,White,Blk Clth,SAE CCS DC fast charge connector,96 month/100000 miles,3GNKDBRM9SS218388,2025,85 kWh,https://ev.com/vehicle/p7iecd,2025ChevroletBlazer EVRWD LT,"$27,770"
Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ev.com/vehicle/z2or6x,2024ChevroletSilverado EVWork Truck,"$43,357"
Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ev.com/vehicle/yxeda2,2024ChevroletSilverado EVWork Truck,"$43,676"
Chevrolet,390 mi,Coming Soon,2 mi,645 HP,Up to 5,Black,Blk Evotex,SAE CCS DC fast charge connector,96 month/100000 miles,1GC101ED2SU410977,2025,180 kWh,https://ev.com/vehicle/ipuhqz,2025ChevroletSilverado EVRST,"$77,590"
Chevrolet,283 mi,32 minutes,5 mi,288 HP,Up to 5,Silver,Blk Evotex,SAE CCS DC fast charge connector,96 month/100000 miles,3GNKDBRM8SS217457,2025,85 kWh,https://ev.com/vehicle/8ojfaf,2025ChevroletBlazer EVRWD LT,"$32,724"
Chevrolet,319 mi,36 minutes,10 mi,213 HP,Up to 5,White,Sky Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DLRP3SS198144,2025,N/A,https://ev.com/vehicle/tknybp,2025ChevroletEquinox EVLT,"$28,330"
Chevrolet,319 mi,36 minutes,10 mi,213 HP,Up to 5,Gray,Sky Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DNRP6SS214896,2025,N/A,https://ev.com/vehicle/tf0z3p,2025ChevroletEquinox EVLT2 w/PDE,"$37,860"
Chevrolet,319 mi,36 minutes,10 mi,213 HP,Up to 5,White,Sky Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DNRP4SS214783,2025,N/A,https://ev.com/vehicle/t2rsq4,2025ChevroletEquinox EVLT2 w/PDE,"$40,785"
Chevrolet,319 mi,36 minutes,5 mi,213 HP,Up to 5,White,Blk Clth,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DLRP0SS201520,2025,N/A,https://ev.com/vehicle/x8975z,2025ChevroletEquinox EVLT,"$4,920"
Chevrolet,319 mi,36 minutes,5 mi,213 HP,Up to 5,Red,Blk Clth,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DLRP4SS201438,2025,N/A,https://ev.com/vehicle/0273vr,2025ChevroletEquinox EVLT,"$18,059"
Chevrolet,319 mi,36 minutes,5 mi,213 HP,Up to 5,Black,Blk With Red Accents Evot,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DSRP6SS209048,2025,N/A,https://ev.com/vehicle/jlifjo,2025ChevroletEquinox EVRS,"$27,364"
Chevrolet,319 mi,36 minutes,5 mi,213 HP,Up to 5,Black,Sky Gry Evotex,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DNRP8SS200725,2025,N/A,https://ev.com/vehicle/qdvs5c,2025ChevroletEquinox EVLT2 w/PDE,"$38,029"
Chevrolet,319 mi,36 minutes,5 mi,213 HP,Up to 5,Summit White,Sky Cool Gray,SAE CCS DC fast charge connector,96 month/100000 miles,3GN7DNRP9SS208848,2025,N/A,https://ev.com/vehicle/zhq3z8,2025ChevroletEquinox EVLT2 w/PDE,"$32,765"
